dataset,data_path,knn_k,run_seed,split_seed,train_seed,seed_offset,task_stage,save_init_artifact,load_init_artifact,experiment,variant_key,variant_label,model_family,model_kind,predictor,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,selection,sigma_match,lambda_base,lambda_multiplier,goal0_target_reference,goal1_group,goal1_target_reference,_best_cfg,artifacts_dir,seed,histology,n_test,cindex,split_block_id,fixed_init_source_seed,fixed_init_source_variant_key,dataset_selected_mean_Khard,dataset_target_mean_Khard,dataset_khard_delta,dataset_selected_summary_stage,dataset_selected_summary_file
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,103124,124,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx0p75__seed124_init.pt,goal1,goal1_smooth_llspin_lamx0p75,L-LSPIN smooth x0.75,L-LSPIN,gated,linear,lspin_tf,0.22,0.00525,0.1,goal1_smooth_sweep,exact,0.007,0.75,False,linear_gated,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,103124,kidneyclearcellrenalcarcinoma,156,0.6715422671542267,3.0,124.0,goal1_smooth_llspin_lamx0p75,1860.3830078125,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,103124,124,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_llspin_lamx0p75__seed124_init.pt,goal1,goal1_smooth_llspin_lamx0p75,L-LSPIN smooth x0.75,L-LSPIN,gated,linear,lspin_tf,0.22,0.00525,0.1,goal1_smooth_sweep,exact,0.007,0.75,False,linear_gated,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,103124,kidneypapillaryrenalcellcarcinoma,84,0.7757296466973886,3.0,124.0,goal1_smooth_llspin_lamx0p75,1860.3830078125,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100125,126,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lspin_lamx1p0__seed126_init.pt,goal1,goal1_smooth_lspin_lamx1p0,LSPIN smooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.1,goal1_smooth_sweep,exact,0.007,1.0,False,smooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100125,kidneychromophobe,19,0.676056338028169,0.0,126.0,goal1_smooth_lspin_lamx1p0,985.94208984375,985.94208984375,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100125,126,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lspin_lamx1p0__seed126_init.pt,goal1,goal1_smooth_lspin_lamx1p0,LSPIN smooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.1,goal1_smooth_sweep,exact,0.007,1.0,False,smooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100125,kidneyclearcellrenalcarcinoma,156,0.6844482684448269,0.0,126.0,goal1_smooth_lspin_lamx1p0,985.94208984375,985.94208984375,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,100125,126,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lspin_lamx1p0__seed126_init.pt,goal1,goal1_smooth_lspin_lamx1p0,LSPIN smooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.1,goal1_smooth_sweep,exact,0.007,1.0,False,smooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,100125,kidneypapillaryrenalcellcarcinoma,84,0.8141321044546851,0.0,126.0,goal1_smooth_lspin_lamx1p0,985.94208984375,985.94208984375,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102123,124,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lspin_lamx1p0__seed124_init.pt,goal1,goal1_smooth_lspin_lamx1p0,LSPIN smooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.1,goal1_smooth_sweep,exact,0.007,1.0,False,smooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102123,kidneychromophobe,19,0.6901408450704225,2.0,124.0,goal1_smooth_lspin_lamx1p0,985.94208984375,985.94208984375,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102123,124,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lspin_lamx1p0__seed124_init.pt,goal1,goal1_smooth_lspin_lamx1p0,LSPIN smooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.1,goal1_smooth_sweep,exact,0.007,1.0,False,smooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102123,kidneyclearcellrenalcarcinoma,156,0.6730479673047968,2.0,124.0,goal1_smooth_lspin_lamx1p0,985.94208984375,985.94208984375,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102123,124,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lspin_lamx1p0__seed124_init.pt,goal1,goal1_smooth_lspin_lamx1p0,LSPIN smooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.1,goal1_smooth_sweep,exact,0.007,1.0,False,smooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102123,kidneypapillaryrenalcellcarcinoma,84,0.7880184331797235,2.0,124.0,goal1_smooth_lspin_lamx1p0,985.94208984375,985.94208984375,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,103124,125,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lspin_lamx1p0__seed125_init.pt,goal1,goal1_smooth_lspin_lamx1p0,LSPIN smooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.1,goal1_smooth_sweep,exact,0.007,1.0,False,smooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,103124,kidneychromophobe,19,0.704225352112676,3.0,125.0,goal1_smooth_lspin_lamx1p0,985.94208984375,985.94208984375,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,103124,125,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lspin_lamx1p0__seed125_init.pt,goal1,goal1_smooth_lspin_lamx1p0,LSPIN smooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.1,goal1_smooth_sweep,exact,0.007,1.0,False,smooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,103124,kidneyclearcellrenalcarcinoma,156,0.6831576683157669,3.0,125.0,goal1_smooth_lspin_lamx1p0,985.94208984375,985.94208984375,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,103124,125,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_smooth_lspin_lamx1p0__seed125_init.pt,goal1,goal1_smooth_lspin_lamx1p0,LSPIN smooth x1,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.1,goal1_smooth_sweep,exact,0.007,1.0,False,smooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,103124,kidneypapillaryrenalcellcarcinoma,84,0.7695852534562212,3.0,125.0,goal1_smooth_lspin_lamx1p0,985.94208984375,985.94208984375,0.0,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,101123,126,101123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_lspin_alt_nosmooth__seed126_init.pt,goal1,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,nosmooth,exact,0.007,1.0,False,alt_sigma,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,101123,kidneychromophobe,19,0.704225352112676,1.0,126.0,goal1_lspin_alt_nosmooth,228.63089294433595,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,101123,126,101123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_lspin_alt_nosmooth__seed126_init.pt,goal1,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,nosmooth,exact,0.007,1.0,False,alt_sigma,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,101123,kidneyclearcellrenalcarcinoma,156,0.6687459668745966,1.0,126.0,goal1_lspin_alt_nosmooth,228.63089294433595,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,101123,126,101123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_lspin_alt_nosmooth__seed126_init.pt,goal1,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,nosmooth,exact,0.007,1.0,False,alt_sigma,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,101123,kidneypapillaryrenalcellcarcinoma,84,0.794162826420891,1.0,126.0,goal1_lspin_alt_nosmooth,228.63089294433595,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102124,127,102124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_lspin_alt_nosmooth__seed127_init.pt,goal1,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,nosmooth,exact,0.007,1.0,False,alt_sigma,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102124,kidneychromophobe,19,0.704225352112676,2.0,127.0,goal1_lspin_alt_nosmooth,228.63089294433595,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102124,127,102124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_lspin_alt_nosmooth__seed127_init.pt,goal1,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,nosmooth,exact,0.007,1.0,False,alt_sigma,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102124,kidneyclearcellrenalcarcinoma,156,0.6850935685093569,2.0,127.0,goal1_lspin_alt_nosmooth,228.63089294433595,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102124,127,102124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_lspin_alt_nosmooth__seed127_init.pt,goal1,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,nosmooth,exact,0.007,1.0,False,alt_sigma,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102124,kidneypapillaryrenalcellcarcinoma,84,0.8218125960061444,2.0,127.0,goal1_lspin_alt_nosmooth,228.63089294433595,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,103125,123,103125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_lspin_alt_nosmooth__seed123_init.pt,goal1,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,nosmooth,exact,0.007,1.0,False,alt_sigma,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,103125,kidneychromophobe,19,0.6901408450704225,3.0,123.0,goal1_lspin_alt_nosmooth,228.63089294433595,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,103125,123,103125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_lspin_alt_nosmooth__seed123_init.pt,goal1,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,nosmooth,exact,0.007,1.0,False,alt_sigma,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,103125,kidneyclearcellrenalcarcinoma,156,0.702516670251667,3.0,123.0,goal1_lspin_alt_nosmooth,228.63089294433595,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,103125,123,103125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_lspin_alt_nosmooth__seed123_init.pt,goal1,goal1_lspin_alt_nosmooth,LSPIN sigma=0.22,LSPIN,gated,mlp,lspin_tf,0.22,0.007,0.0,nosmooth,exact,0.007,1.0,False,alt_sigma,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 12, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,103125,kidneypapillaryrenalcellcarcinoma,84,0.7956989247311828,3.0,123.0,goal1_lspin_alt_nosmooth,228.63089294433595,,,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,101123,126,101123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p0__seed126_init.pt,goal1,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.0,goal1_nosmooth_sweep,exact,0.002,1.0,False,nosmooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,101123,kidneychromophobe,19,0.6901408450704225,1.0,126.0,goal1_nosmooth_concrete_lamx1p0,245.0393859863281,228.63089294433595,16.408493041992188,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,101123,126,101123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p0__seed126_init.pt,goal1,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.0,goal1_nosmooth_sweep,exact,0.002,1.0,False,nosmooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,101123,kidneyclearcellrenalcarcinoma,156,0.6891804689180469,1.0,126.0,goal1_nosmooth_concrete_lamx1p0,245.0393859863281,228.63089294433595,16.408493041992188,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,101123,126,101123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p0__seed126_init.pt,goal1,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.0,goal1_nosmooth_sweep,exact,0.002,1.0,False,nosmooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,101123,kidneypapillaryrenalcellcarcinoma,84,0.7741935483870968,1.0,126.0,goal1_nosmooth_concrete_lamx1p0,245.0393859863281,228.63089294433595,16.408493041992188,screen,goal1_matched_summary.csv
kipan,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/kipan_20260209_213604,8,102124,124,102124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/kipan__goal1__screen__goal1_nosmooth_concrete_lamx1p0__seed124_init.pt,goal1,goal1_nosmooth_concrete_lamx1p0,Concrete nosmooth x1,Concrete,gated,mlp,concrete,0.15,0.002,0.0,goal1_nosmooth_sweep,exact,0.002,1.0,False,nosmooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,102124,kidneychromophobe,19,0.704225352112676,2.0,124.0,goal1_nosmooth_concrete_lamx1p0,245.0393859863281,228.63089294433595,16.408493041992188,screen,goal1_matched_summary.csv
