dataset,data_path,knn_k,run_seed,split_seed,train_seed,seed_offset,task_stage,save_init_artifact,load_init_artifact,experiment,variant_key,variant_label,model_family,model_kind,predictor,gate_type,gate_sigma,lambda_sparse,lambda_sample_smooth,selection,sigma_match,lambda_base,lambda_multiplier,goal0_target_reference,goal1_group,goal1_target_reference,_best_cfg,artifacts_dir,test_cindex,best_val_cindex,best_epoch,mean_Ksoft,mean_Khard,affinity_artifact,init_artifact,gene_union_count,gene_freq_ge_threshold_count,effective_gene_count,status,error,elapsed_sec,split_block_id,fixed_init_source_seed,fixed_init_source_variant_key,dataset_selected_mean_Khard,dataset_target_mean_Khard,dataset_khard_delta,dataset_selected_summary_stage,dataset_selected_summary_file
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,102123,127,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_lspin_lamx1p0__seed127_init.pt,goal1,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,gated,mlp,lspin_tf,0.1,0.007,0.0,goal1_nosmooth_sweep,exact,0.007,1.0,False,nosmooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 10, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6420966420966421,0.665680473372781,8,353.9118347167969,353.9839172363281,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__fixed_init_eval__goal1_nosmooth_lspin_lamx1p0__seed102123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_lspin_lamx1p0__seed127_init.pt,3971.0,1208.0,1164.2912848144667,ok,,3.397887945175171,2.0,127.0,goal1_nosmooth_lspin_lamx1p0,284.4308685302734,284.4308685302734,0.0,screen,goal1_matched_summary.csv
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,103124,125,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_lspin_lamx1p0__seed125_init.pt,goal1,goal1_nosmooth_lspin_lamx1p0,LSPIN nosmooth x1,LSPIN,gated,mlp,lspin_tf,0.1,0.007,0.0,goal1_nosmooth_sweep,exact,0.007,1.0,False,nosmooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 10, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6586404586404586,0.772005772005772,14,242.4886016845703,242.53054809570312,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__fixed_init_eval__goal1_nosmooth_lspin_lamx1p0__seed103124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_lspin_lamx1p0__seed125_init.pt,3737.0,716.0,764.008715948437,ok,,4.028417110443115,3.0,125.0,goal1_nosmooth_lspin_lamx1p0,284.4308685302734,284.4308685302734,0.0,screen,goal1_matched_summary.csv
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,100125,125,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx1p0__seed125_init.pt,goal1,goal1_nosmooth_stg_lamx1p0,MLP+STG nosmooth x1,MLP+STG,stg,,global_stg,0.1,0.001,0.0,goal1_nosmooth_sweep,na,0.001,1.0,False,nosmooth,,{},/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.5153153153153153,0.6183261183261183,70,1.621917963027954,0.0,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__fixed_init_eval__goal1_nosmooth_stg_lamx1p0__seed100125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx1p0__seed125_init.pt,0.0,0.0,0.0,ok,,21.667078256607056,0.0,125.0,goal1_nosmooth_stg_lamx1p0,40.6,,,screen,goal1_matched_summary.csv
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,102123,123,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx1p0__seed123_init.pt,goal1,goal1_nosmooth_stg_lamx1p0,MLP+STG nosmooth x1,MLP+STG,stg,,global_stg,0.1,0.001,0.0,goal1_nosmooth_sweep,na,0.001,1.0,False,nosmooth,,{},/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6696150696150697,0.8322368421052632,81,93.7127685546875,51.0,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__fixed_init_eval__goal1_nosmooth_stg_lamx1p0__seed102123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx1p0__seed123_init.pt,51.0,51.0,50.99999999999997,ok,,12.558119535446169,2.0,123.0,goal1_nosmooth_stg_lamx1p0,40.6,,,screen,goal1_matched_summary.csv
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,103124,127,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx1p0__seed127_init.pt,goal1,goal1_nosmooth_stg_lamx1p0,MLP+STG nosmooth x1,MLP+STG,stg,,global_stg,0.1,0.001,0.0,goal1_nosmooth_sweep,na,0.001,1.0,False,nosmooth,,{},/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.612940212940213,0.8106508875739645,51,107.5001220703125,52.0,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__fixed_init_eval__goal1_nosmooth_stg_lamx1p0__seed103124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_nosmooth_stg_lamx1p0__seed127_init.pt,52.0,52.0,52.00000000000004,ok,,11.33113169670105,3.0,127.0,goal1_nosmooth_stg_lamx1p0,40.6,,,screen,goal1_matched_summary.csv
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,100125,123,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx1p0__seed123_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.0022,0.2,goal1_smooth_sweep,exact,0.0022,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6375102375102375,0.8634868421052632,9,565.057861328125,508.8970947265625,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__fixed_init_eval__goal1_smooth_concrete_lamx1p0__seed100125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx1p0__seed123_init.pt,5216.0,792.0,867.0645373889455,ok,,3.389639139175415,0.0,123.0,goal1_smooth_concrete_lamx1p0,430.34404296875,448.9691345214844,18.62509155273437,screen,goal1_matched_summary.csv
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,102123,126,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx1p0__seed126_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.0022,0.2,goal1_smooth_sweep,exact,0.0022,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.609009009009009,0.7415599534342259,10,449.6275024414063,412.4469604492188,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__fixed_init_eval__goal1_smooth_concrete_lamx1p0__seed102123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx1p0__seed126_init.pt,3530.0,640.0,643.756687384932,ok,,4.019333600997925,2.0,126.0,goal1_smooth_concrete_lamx1p0,430.34404296875,448.9691345214844,18.62509155273437,screen,goal1_matched_summary.csv
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,103124,124,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx1p0__seed124_init.pt,goal1,goal1_smooth_concrete_lamx1p0,Concrete smooth x1,Concrete,gated,mlp,concrete,0.15,0.0022,0.2,goal1_smooth_sweep,exact,0.0022,1.0,False,smooth,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.638984438984439,0.648,10,430.5428161621094,386.3408508300781,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__fixed_init_eval__goal1_smooth_concrete_lamx1p0__seed103124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_concrete_lamx1p0__seed124_init.pt,5506.0,559.0,697.35939417868,ok,,4.815528869628906,3.0,124.0,goal1_smooth_concrete_lamx1p0,430.34404296875,448.9691345214844,18.62509155273437,screen,goal1_matched_summary.csv
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,100125,124,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lconcrete_lamx0p75__seed124_init.pt,goal1,goal1_smooth_lconcrete_lamx0p75,L-Concrete smooth x0.75,L-Concrete,gated,linear,concrete,0.15,0.00165,0.2,goal1_smooth_sweep,exact,0.0022,0.75,False,linear_gated,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6927108927108927,0.698,17,1992.2037353515625,1951.189697265625,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__fixed_init_eval__goal1_smooth_lconcrete_lamx0p75__seed100125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lconcrete_lamx0p75__seed124_init.pt,4628.0,2110.0,2102.3508027315866,ok,,5.123028039932251,0.0,124.0,goal1_smooth_lconcrete_lamx0p75,2118.576245117188,,,screen,goal1_matched_summary.csv
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,102123,123,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lconcrete_lamx0p75__seed123_init.pt,goal1,goal1_smooth_lconcrete_lamx0p75,L-Concrete smooth x0.75,L-Concrete,gated,linear,concrete,0.15,0.00165,0.2,goal1_smooth_sweep,exact,0.0022,0.75,False,linear_gated,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.685995085995086,0.8108552631578947,24,2087.505126953125,2045.430908203125,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__fixed_init_eval__goal1_smooth_lconcrete_lamx0p75__seed102123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lconcrete_lamx0p75__seed123_init.pt,3308.0,2152.0,2132.510923619863,ok,,4.150969743728638,2.0,123.0,goal1_smooth_lconcrete_lamx0p75,2118.576245117188,,,screen,goal1_matched_summary.csv
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,103124,127,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lconcrete_lamx0p75__seed127_init.pt,goal1,goal1_smooth_lconcrete_lamx0p75,L-Concrete smooth x0.75,L-Concrete,gated,linear,concrete,0.15,0.00165,0.2,goal1_smooth_sweep,exact,0.0022,0.75,False,linear_gated,,"{'gated_lr': 0.001, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 20, 'gate_weight_decay': None}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6345618345618346,0.7810650887573964,15,2177.333984375,2132.260498046875,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__fixed_init_eval__goal1_smooth_lconcrete_lamx0p75__seed103124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lconcrete_lamx0p75__seed127_init.pt,4091.0,2419.0,2336.346689910586,ok,,6.086365461349487,3.0,127.0,goal1_smooth_lconcrete_lamx0p75,2118.576245117188,,,screen,goal1_matched_summary.csv
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,100125,124,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_llspin_lamx0p75__seed124_init.pt,goal1,goal1_smooth_llspin_lamx0p75,L-LSPIN smooth x0.75,L-LSPIN,gated,linear,lspin_tf,0.15,0.00525,0.2,goal1_smooth_sweep,exact,0.007,0.75,False,linear_gated,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 35, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.645045045045045,0.658,33,1797.6993408203125,1797.755615234375,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__fixed_init_eval__goal1_smooth_llspin_lamx0p75__seed100125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_llspin_lamx0p75__seed124_init.pt,4162.0,2856.0,2482.9760379788427,ok,,8.985265970230103,0.0,124.0,goal1_smooth_llspin_lamx0p75,1712.641796875,,,screen,goal1_matched_summary.csv
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,102123,126,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_llspin_lamx0p75__seed126_init.pt,goal1,goal1_smooth_llspin_lamx0p75,L-LSPIN smooth x0.75,L-LSPIN,gated,linear,lspin_tf,0.15,0.00525,0.2,goal1_smooth_sweep,exact,0.007,0.75,False,linear_gated,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 35, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6334152334152334,0.7182770663562281,31,1406.6405029296875,1406.6463623046875,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__fixed_init_eval__goal1_smooth_llspin_lamx0p75__seed102123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_llspin_lamx0p75__seed126_init.pt,3851.0,2136.0,1843.5122029711963,ok,,9.080307245254517,2.0,126.0,goal1_smooth_llspin_lamx0p75,1712.641796875,,,screen,goal1_matched_summary.csv
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,103124,127,103124,1,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_llspin_lamx0p75__seed127_init.pt,goal1,goal1_smooth_llspin_lamx0p75,L-LSPIN smooth x0.75,L-LSPIN,gated,linear,lspin_tf,0.15,0.00525,0.2,goal1_smooth_sweep,exact,0.007,0.75,False,linear_gated,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 35, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6625716625716626,0.7248520710059172,47,1573.3753662109375,1573.41162109375,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__fixed_init_eval__goal1_smooth_llspin_lamx0p75__seed103124_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_llspin_lamx0p75__seed127_init.pt,3439.0,2331.0,1981.0044273566384,ok,,16.94126558303833,3.0,127.0,goal1_smooth_llspin_lamx0p75,1712.641796875,,,screen,goal1_matched_summary.csv
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,100125,124,100125,2,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lspin_lamx1p0__seed124_init.pt,goal1,goal1_smooth_lspin_lamx1p0,LSPIN smooth x1,LSPIN,gated,mlp,lspin_tf,0.15,0.007,0.2,goal1_smooth_sweep,exact,0.007,1.0,False,smooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 10, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.5498771498771499,0.638,10,411.0661315917969,411.0610961914063,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__fixed_init_eval__goal1_smooth_lspin_lamx1p0__seed100125_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lspin_lamx1p0__seed124_init.pt,2917.0,822.0,763.357738195727,ok,,4.296939373016357,0.0,124.0,goal1_smooth_lspin_lamx1p0,448.9691345214844,448.9691345214844,0.0,screen,goal1_matched_summary.csv
brca,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/processed/tcga_brca20260214_001423,5,102123,127,102123,0,fixed_init_eval,False,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lspin_lamx1p0__seed127_init.pt,goal1,goal1_smooth_lspin_lamx1p0,LSPIN smooth x1,LSPIN,gated,mlp,lspin_tf,0.15,0.007,0.2,goal1_smooth_sweep,exact,0.007,1.0,False,smooth,,"{'gated_lr': 0.002, 'gating_hidden_dim': 64, 'lr_schedule': None, 'temp_schedule': None, 'gate_hidden_dropout_p': 0.0, 'patience': 10, 'gate_weight_decay': 0.0}",/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts,0.6484848484848484,0.6745562130177515,10,430.3149108886719,430.2604370117188,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__fixed_init_eval__goal1_smooth_lspin_lamx1p0__seed102123_aff.npy,/banach2/wes/lspin-repos/sparsedeepsurv-paper/data/runs/validate_goal1_gentle_all_kipan_brca_20260408_175906/artifacts/brca__goal1__screen__goal1_smooth_lspin_lamx1p0__seed127_init.pt,1967.0,882.0,742.0505312198011,ok,,4.222564220428467,2.0,127.0,goal1_smooth_lspin_lamx1p0,448.9691345214844,448.9691345214844,0.0,screen,goal1_matched_summary.csv
